1718665676707876784	0.031509477606342866	-1.0965032099832362e-06	1.6358357044364903e-06	2.5462416109895e-06	-1.297055151211977e-07
1718665676736387902	0.031509501244334236	-1.0965770642079163e-06	1.6370201237126232e-06	1.9627941021448114e-06	-1.3211036060644414e-07
1718665676763948964	0.03150951268021806	-1.0966239923937566e-06	1.638102910002724e-06	3.889737832167508e-06	-1.2107193485520156e-07
1718665676819003827	0.03150952073304025	-1.0966424428101748e-06	1.6391202221770906e-06	2.8082951526809544e-06	-1.2201038953445743e-07
1718665676851723768	0.03150950662941444	-1.09656093176181e-06	1.6398623577768246e-06	2.535359436029798e-06	-1.3513383308174736e-07
1718665676887297205	0.03150949804548563	-1.096663429485104e-06	1.6407066784723055e-06	3.9805822367402805e-06	-1.1329131175461283e-07
1718665676924638047	0.03150948993811327	-1.0966408527855906e-06	1.6415655849691814e-06	3.850846659954515e-06	-1.2319868501570498e-07
1718665676957623304	0.031509492156076443	-1.0966098253072449e-06	1.642536090290092e-06	3.220642133053341e-06	-1.259846714093098e-07
1718665677003061276	0.031509504667073654	-1.0965453259496872e-06	1.6436185822959091e-06	2.5359922871825665e-06	-1.2938199644891973e-07
1718665677041683343	0.03150952801126255	-1.0966786932891e-06	1.6448303379933877e-06	1.3735919888471098e-06	-1.2648487381451083e-07
1718665677074808636	0.031509525652396314	-1.0966365345502256e-06	1.6457821781215032e-06	2.5304617566838693e-06	-1.3286950219111728e-07
1718665677113265471	0.03150952424123151	-1.0966936213619483e-06	1.646645833452083e-06	4.477867038928471e-06	-1.2150204303814647e-07
1718665677145140755	0.031509509922805455	-1.0965799472952073e-06	1.6474163093913714e-06	1.1046180914516107e-06	-1.432980517447807e-07
1718665677175723362	0.03150949927225507	-1.0966903319860768e-06	1.6482407803675927e-06	3.987209340159122e-06	-1.1379394149414353e-07
1718665677217035524	0.03150949093289086	-1.0966830537510189e-06	1.6490925515394344e-06	3.840985296647549e-06	-1.230232151004783e-07
1718665677248342557	0.031509492873512825	-1.0966504834122281e-06	1.6500710245977431e-06	3.211201855411435e-06	-1.2583547470470604e-07
1718665677284147615	0.03150950511039103	-1.0965846416426503e-06	1.6511493180446466e-06	2.526805838246737e-06	-1.2968245323509443e-07
1718665677323321256	0.03150952807849777	-1.0966560828334903e-06	1.6523331042047449e-06	1.943319959485677e-06	-1.3219725408480576e-07
1718665677355518637	0.031509549131431065	-1.096717260510112e-06	1.6534723908169325e-06	5.205562661969207e-06	-1.1022274315428921e-07
1718665677390813433	0.031509559946363445	-1.0967179744900602e-06	1.654590892864142e-06	1.337663673181765e-06	-1.302860017701774e-07
1718665677444521775	0.03150954957878577	-1.0966699517933842e-06	1.6553626651129064e-06	2.5011974000146937e-06	-1.355375044342082e-07
1718665677475377898	0.03150954010754518	-1.096728517577752e-06	1.6561595618360152e-06	3.9595752748990205e-06	-1.1504394102412544e-07
1718665677510815534	0.031509517983770996	-1.0966199112541174e-06	1.6569214346387408e-06	1.0738956627414166e-06	-1.4306137621062234e-07
1718665677544819644	0.03150950735036516	-1.0967411105284303e-06	1.6577440243018263e-06	1.3322783932622315e-06	-1.3148831807982537e-07
1718665677571503803	0.03150950256257893	-1.0967377123696045e-06	1.658589042145076e-06	3.4701394993264336e-06	-1.147568750196416e-07
1718665677613375171	0.03150950270296671	-1.096733382034291e-06	1.6595626493284604e-06	4.510443342302662e-06	-1.1610369793159373e-07
1718665677655545655	0.03150951184736273	-1.0967093985915848e-06	1.6606132374222786e-06	3.881534254675988e-06	-1.2136273905902862e-07
1718665677687223089	0.031509531251450854	-1.096655552540174e-06	1.6617322841224809e-06	3.2435154893349195e-06	-1.2506517238247212e-07
1718665677737785948	0.0315095611112948	-1.0966463104974812e-06	1.6629775552597412e-06	2.52715827048386e-06	-1.2754099986582476e-07
1718665677765350327	0.03150958187896393	-1.0967375310140693e-06	1.6641678247155468e-06	4.541195945446083e-06	-1.1589553746969164e-07
1718665677807963264	0.031509594978653924	-1.0967456378968718e-06	1.6652386768260895e-06	2.063228938723731e-06	-1.266747157665654e-07
1718665677837307324	0.03150958278324324	-1.096674989256187e-06	1.6660103231861038e-06	1.815676415474588e-06	-1.3946069058772887e-07
1718665677877881157	0.03150957008458385	-1.0967637239142497e-06	1.6668153067850648e-06	3.7687759164197443e-06	-1.2519524266715095e-07
1718665677927193901	0.03150955024440725	-1.0966829762947525e-06	1.6675810004617626e-06	3.5009510850771783e-07	-1.4880467534958013e-07
1718665677964076673	0.03150952684470601	-1.0967600772869463e-06	1.6682443444531875e-06	3.7617902899448762e-06	-1.2659630630592006e-07
1718665677995906541	0.031509510043680786	-1.096743641567137e-06	1.6689928065124833e-06	3.1344929482388417e-06	-1.286277153897893e-07
1718665678028307166	0.03150950359961056	-1.0966975256404016e-06	1.6699084711959128e-06	2.497840384151118e-06	-1.309382935682281e-07
1718665678054937777	0.03150950771697471	-1.0966955222018732e-06	1.6709229938081315e-06	1.7816033545206433e-06	-1.3544287477304898e-07
1718665678087245653	0.031509522292850055	-1.0967868629770627e-06	1.6719957925618363e-06	2.0747381905001328e-06	-1.2316248533987868e-07
1718665678126230300	0.031509542512390146	-1.096774246322503e-06	1.673100024741299e-06	4.2096381508601925e-06	-1.0756407241889003e-07
1718665678156975203	0.031509567553168916	-1.0967617751497831e-06	1.6742952575409005e-06	5.230472209792586e-06	-1.0944046156993431e-07
1718665678209180018	0.03150959429511943	-1.0967304479242364e-06	1.6755482346853203e-06	3.230425686438485e-06	-1.2389159078336172e-07
1718665678243371292	0.031509617103348014	-1.096779902002607e-06	1.6767175655511095e-06	5.17816411450982e-06	-1.1318018548473686e-07
1718665678270598446	0.031509626845675896	-1.0967809436745754e-06	1.677746246368984e-06	1.3049770809717466e-06	-1.3155598712085574e-07
1718665678321318019	0.03150961540194794	-1.0967331173657795e-06	1.6785331393977736e-06	2.4729791223515764e-06	-1.341244724193606e-07
1718665678349405112	0.03150960484871599	-1.096791948786671e-06	1.6793575251005923e-06	3.927568759080299e-06	-1.1524359049427961e-07
1718665678384469397	0.031509575628070594	-1.0967115339306533e-06	1.6800334047570258e-06	1.0325378049482468e-06	-1.4563014544351308e-07
1718665678438949948	0.03150956402615851	-1.0968072205790166e-06	1.6807974426952246e-06	1.301930461637888e-06	-1.3080470518274257e-07
1718665678464280528	0.031509558225896385	-1.0968037364625925e-06	1.6816900986878695e-06	3.440315995426541e-06	-1.1362214917170165e-07
1718665678510321623	0.03150955736574189	-1.0967996838670865e-06	1.6826595604699483e-06	4.481692505955071e-06	-1.1727357678038304e-07
1718665678538768421	0.03150956551503856	-1.0967760145937782e-06	1.6836677651099226e-06	3.852841687913544e-06	-1.2220830139590872e-07
1718665678576818815	0.03150958392919867	-1.0967225143378706e-06	1.6847824076967362e-06	3.21489974031054e-06	-1.2472097620894594e-07
1718665678623153976	0.03150961158827339	-1.0967658190690008e-06	1.6860572704771682e-06	1.1899750058862407e-06	-1.3593312148695095e-07
1718665678657452417	0.03150961788109702	-1.096791036534458e-06	1.6870928298412653e-06	3.1649671719096725e-06	-1.2821989257873857e-07
1718665678684945742	0.03150962496600398	-1.096820128659738e-06	1.6880158949782788e-06	4.642065562943304e-06	-1.1120919380723043e-07
1718665678728908996	0.03150961210544553	-1.0967783662117725e-06	1.6888504700743989e-06	4.3093506698903735e-07	-1.4694449520044748e-07
1718665678765098812	0.03150959407370054	-1.0968392689630675e-06	1.6895827600522637e-06	3.7411952862943684e-06	-1.2488356313423124e-07
1718665678808494605	0.03150957601760509	-1.0967113397089075e-06	1.6903478824246703e-06	1.745124738013014e-06	-1.3946839260322649e-07
1718665678846535226	0.03150957175515146	-1.096791413405482e-06	1.6912316542179505e-06	1.1564661821773585e-06	-1.398709222359154e-07
1718665678874950952	0.03150957611999792	-1.096840362050006e-06	1.692224712609266e-06	2.758251088002131e-06	-1.1786520129010798e-07
1718665678910686887	0.03150958502871376	-1.0968348027034882e-06	1.6932509433535513e-06	4.68947841812025e-06	-1.0619575203665517e-07
1718665678958762609	0.0315096003453949	-1.0968191591696588e-06	1.6943388061593648e-06	4.522450553609667e-06	-1.1628274212445977e-07
1718665678989604623	0.031509625854937474	-1.0967784558271816e-06	1.6955324488233707e-06	3.891432872919661e-06	-1.193623941718974e-07
1718665679026635721	0.031509649457484634	-1.09684143249335e-06	1.6967596206859392e-06	4.157023030914544e-06	-1.090597543062148e-07
1718665679051394110	0.03150964822452981	-1.0967645610720252e-06	1.697707921490368e-06	1.047575104992362e-06	-1.4388986196610336e-07
1718665679084981472	0.03150963893483567	-1.0968448538653555e-06	1.698489369255283e-06	3.0991532195843893e-06	-1.3087945964944548e-07
1718665679117979236	0.031509633957763315	-1.0968625650237162e-06	1.699385796677686e-06	5.475371070962249e-07	-1.356912225349488e-07
1718665679162610949	0.03150961093826599	-1.0968283453541513e-06	1.7000952627613403e-06	3.095535392847667e-06	-1.3031392150459647e-07
1718665679190532393	0.031509603034272	-1.0967822159014599e-06	1.7009159631400782e-06	2.45965936326005e-06	-1.334451865653146e-07
1718665679236642289	0.03150960567041372	-1.0967821162901646e-06	1.7019068774116868e-06	1.7422496002802692e-06	-1.345913929263849e-07
1718665679270903663	0.03150961877107032	-1.0968752885186298e-06	1.703014490242964e-06	2.030841530868045e-06	-1.2269600566417796e-07
1718665679308765122	0.0315096375339044	-1.096864421340996e-06	1.7040999012953137e-06	4.1659997691079644e-06	-1.0886725333702809e-07
1718665679339164491	0.03150965106602267	-1.0968684566667718e-06	1.705208432419856e-06	3.8253182844043255e-06	-1.2046684006094592e-07
1718665679373370547	0.03150966642792426	-1.0968777729221862e-06	1.706321164483965e-06	4.118655359086765e-06	-1.1169215872106944e-07
1718665679412024189	0.031509657219381294	-1.0967979615463087e-06	1.707162531688444e-06	1.0188407740662297e-06	-1.4477204449995338e-07
1718665679443692105	0.03150963999895774	-1.0968808299254422e-06	1.7078869419594428e-06	3.067713791666518e-06	-1.3098111616060316e-07
1718665679485353343	0.03150963161554072	-1.096806177507781e-06	1.7087063361534406e-06	2.450844775403674e-06	-1.331703116003143e-07
1718665679520894036	0.0315096338747666	-1.0968067089232215e-06	1.709703574868421e-06	1.7326920622197241e-06	-1.346021123294651e-07
1718665679561105789	0.03150964659603433	-1.096900412632531e-06	1.7108037961627335e-06	2.0194685239577018e-06	-1.2301617637642856e-07
